Area,Production,Rainfall,Season,Temperature,Crop,Nitrogen(kg/ha),ElectricalConductivity(ds/m),pH
476.0,671.0,145.841,Kharif,27.42233333333333,Groundnut,290.0,4.8,6.7
1904.0,1872.0,66.82975,Rabi,21.457,Rapeseed &Mustard,477.0,3.4,7.4
22.0,26.6,5.13825,Winter,22.155,Groundnut,420.0,4.1,6.5
58.0,77012.30591908224,76.82366666666667,Kharif,27.97866666666667,Moong(Green Gram),425.0,4.1,7.1
2250.0,3037.0,2.6195,Rabi,21.0915,Rapeseed &Mustard,370.0,2.7,5.7
249.0,177.0,11.41975,Rabi,16.9355,Gram,254.0,4.2,7.0
1152.0,1052.0,60.06890933986739,Whole Year,28.102590372640535,Dry chillies,257.0,3.5,6.7
300.0,7100.0,119.72984919945992,Whole Year,23.31088141396605,Onion,461.0,4.6,5.9
90.0,1292.0,7.37275,Rabi,19.231,Onion,311.0,2.9,6.8
203.0,1918.0,49.61123000391394,Whole Year,27.95143390844479,Onion,427.0,2.7,7.0
406.0,272.0,20.02175,Rabi,20.18525,Rapeseed &Mustard,365.0,2.2,7.1
100.0,100.0,14.8065,Rabi,19.80575,Gram,331.0,2.4,5.3
2900.0,2000.0,156.51366666666667,Kharif,26.22066666666667,Jowar,338.0,2.8,6.9
6.0,3.0,4.3815,Rabi,20.4245,Gram,347.0,2.4,7.1
40.0,176.0,198.43733333333336,Kharif,28.66733333333334,Maize,379.0,4.7,5.5
300.0,700.0,208.571,Summer,28.21,Maize,270.0,5.7,5.3
33.0,33.0,66.99589919565267,Whole Year,27.94717056909232,Dry chillies,498.0,2.3,5.0
63.0,1020.0,82.51948611111109,Whole Year,27.93379861111111,Onion,207.0,3.5,6.2
400.0,100.0,40.598,Rabi,23.8365,Rapeseed &Mustard,314.0,4.6,6.5
17616.0,40942.0,281.25625,Summer,28.62075,Rice,337.0,4.1,5.1
10.0,4.0,133.45,Summer,30.51825,Moong(Green Gram),406.0,1.2,6.5
4776.0,2092.0,90.01666666666668,Kharif,27.18066666666667,Moong(Green Gram),391.0,5.5,6.3
784.0,2596.0,22.10775,Rabi,20.515,Maize,375.0,5.1,7.2
3917.0,1767.0,156.0423150537293,Whole Year,27.252360026851157,Moong(Green Gram),254.0,2.9,5.9
206.0,134.0,209.7783114707539,Whole Year,24.69790576045823,Dry chillies,332.0,2.0,6.4
6123.91,4348.0,59.21100000000001,Autumn,21.42225,Rice,297.0,3.0,6.0
21928.0,1865393.0,63.75546452648766,Whole Year,28.531432393494267,Sugarcane,324.0,5.2,7.4
129123.0,116168.0,3.42875,Rabi,21.2435,Rapeseed &Mustard,312.0,3.2,7.0
1025.0,2096.0,530.88775,Summer,26.894,Rice,349.0,3.2,5.1
490.0,36712.0,98.93472347975857,Whole Year,27.98136886258611,Sugarcane,493.0,3.6,5.6
277.0,218.0,18.982,Rabi,22.9065,Rapeseed &Mustard,484.0,4.7,5.8
55314.0,132471.0,3.86125,Rabi,21.19525,Wheat,251.0,4.2,6.3
4930.0,5701.0,159.86700000000005,Autumn,23.06675,Rice,274.0,5.6,6.0
21.0,3.0,202.437,Kharif,28.276,Sesamum,403.0,3.0,6.5
149484.0,321517.0,21.84675,Rabi,20.477,Wheat,398.0,1.7,7.5
2789.0,4543.0,9.57375,Rabi,19.07125,Gram,412.0,2.6,5.5
14784.0,14252.0,71.93925,Rabi,23.63,Groundnut,356.0,3.0,5.4
267.0,453.0,59.95325,Rabi,24.08675,Dry chillies,433.0,3.0,6.0
15.0,32.0,10.05625,Rabi,20.57075,Maize,407.0,3.3,6.6
10.0,3.0,197.80900000000003,Kharif,27.29300000000001,Rapeseed &Mustard,279.0,5.4,7.2
8.0,64.0,95.27947808548849,Whole Year,31.088875987846308,Onion,300.0,4.6,7.0
9200.0,7100.0,61.681,Rabi,24.466,Groundnut,277.0,1.7,7.4
5000.0,9663.0,210.1155,Autumn,22.8905,Rice,483.0,3.7,5.9
160975.0,276372.0,122.457,Kharif,27.56166666666667,Rice,462.0,2.7,5.6
51.0,1233.0,100.34795158982773,Whole Year,28.11962581983025,Sugarcane,260.0,1.3,6.8
136.0,2825.7,1.117,Winter,23.13875,Potato,283.0,2.3,7.3
9770.0,47512.0,60.413,Rabi,25.13175,Maize,373.0,5.5,7.2
27812.0,51263.0,106.121,Autumn,23.64125,Rice,229.0,1.9,7.0
137198.0,290515.0,121.6013333333333,Kharif,27.99566666666666,Rice,493.0,2.7,7.4
9800.0,18000.0,9.73525,Rabi,23.13475,Wheat,205.0,1.2,5.1
560.0,576.0,26.14725,Rabi,20.58825,Rapeseed &Mustard,307.0,1.3,6.5
851.0,443.0,123.446,Summer,30.7355,Urad,320.0,4.9,5.5
2550.0,26006.0,268.6555902777779,Whole Year,26.37887905092593,Potato,361.0,4.4,6.9
957.0,399.0,137.6205,Summer,31.434,Moong(Green Gram),423.0,5.3,6.4
100.0,100.0,140.76,Kharif,26.38666666666667,Arhar/Tur,490.0,5.3,7.5
84.0,159.0,44.62825,Rabi,23.4695,Dry chillies,249.0,3.7,6.0
20.0,77012.30591908224,32.61831505413178,Whole Year,28.037621288680967,Dry chillies,329.0,1.5,7.3
7586.0,4794.0,208.44266666666667,Kharif,28.73166666666667,Urad,323.0,5.5,6.7
141813.0,234669.0,11.9375,Winter,18.99325,Rice,480.0,3.4,6.7
4420.0,8883.0,310.4495,Summer,28.78,Rice,443.0,4.3,5.4
6500.0,490700.0,66.57145851006119,Whole Year,30.170119533427037,Sugarcane,359.0,3.0,6.8
49633.0,79350.0,27.52725,Rabi,16.7415,Wheat,398.0,3.1,7.2
13.0,9.0,219.1566666666666,Kharif,28.32466666666667,Sesamum,448.0,3.6,6.4
1272.0,1520.0,12.562,Rabi,19.8545,Rapeseed &Mustard,437.0,3.1,5.3
17.0,217.0,16.737000000000002,Rabi,12.50125,Potato,202.0,3.9,5.6
197.0,8099.0,280.5826666666667,Kharif,27.808000000000003,Sugarcane,386.0,1.1,6.4
142800.0,392918.0,14.60825,Rabi,20.9695,Wheat,333.0,5.4,7.1
1270.0,207.0,55.10125,Autumn,23.138,Moong(Green Gram),220.0,5.4,5.7
320.0,318.0,110.003,Kharif,28.932,Jowar,463.0,4.7,6.0
77509.0,11626.0,284.639,Kharif,26.00833333333333,Arhar/Tur,439.0,5.4,6.1
47000.0,28300.0,190.8163333333333,Kharif,26.09933333333333,Rice,246.0,3.3,5.4
2100.0,2400.0,87.92433333333332,Kharif,29.23333333333333,Maize,465.0,5.1,5.5
500.0,200.0,202.437,Kharif,26.94,Urad,290.0,4.4,5.9
400.0,100.0,52.96666666666667,Kharif,31.13333333333334,Sesamum,366.0,1.5,5.3
2257.0,1175.0,112.1483333333333,Kharif,27.171,Maize,253.0,4.3,5.3
118.0,618.0,99.81358989724792,Whole Year,29.0852960665553,Potato,297.0,5.3,6.8
70.0,77012.30591908224,71.02166666666666,Kharif,28.289,Sesamum,218.0,3.3,6.6
2827.0,1170.0,249.1675,Summer,30.7785,Urad,425.0,1.4,6.4
353000.0,1262000.0,66.205,Kharif,28.63666666666667,Rice,276.0,2.3,7.2
19254.0,3966.3,4.39075,Winter,21.9345,Moong(Green Gram),321.0,1.8,5.6
111495.0,435774.0,9.80975,Rabi,20.18875,Wheat,371.0,2.3,7.1
288.0,4762.0,13.42175,Rabi,19.2415,Potato,427.0,5.6,6.0
6443.0,5086.0,207.18966666666668,Kharif,24.12233333333333,Groundnut,279.0,1.1,7.1
390.0,4361.0,85.91125826220338,Whole Year,28.502267769245442,Onion,461.0,1.7,6.1
8300.0,4600.0,207.96,Kharif,25.96466666666667,Arhar/Tur,230.0,1.5,7.4
248.0,294.0,3.42375,Rabi,21.47375,Maize,409.0,3.0,5.4
7285.0,9964.0,224.246,Kharif,26.13466666666666,Maize,400.0,3.7,7.1
318.0,140.0,28.325,Rabi,24.58175,Arhar/Tur,438.0,4.3,7.0
1834.0,2302.0,126.6423333333333,Kharif,28.09866666666666,Jowar,487.0,5.5,7.3
207461.0,399155.0,202.2613333333333,Kharif,25.972,Rice,269.0,2.7,5.1
8000.0,18000.0,136.84175,Rabi,22.4835,Dry chillies,391.0,2.6,5.1
1403.0,22968.0,87.38270453435564,Whole Year,28.72656203460538,Potato,416.0,5.2,5.8
410.0,214.0,21.77925,Rabi,16.82725,Rapeseed &Mustard,319.0,4.6,5.7
114.0,65.0,325.891,Summer,26.67925,Sesamum,220.0,5.1,6.8
491.0,406.0,0.6957500000000001,Rabi,22.7075,Gram,341.0,2.7,6.5
8.0,24.0,73.22949313697993,Whole Year,28.735396821470946,Potato,277.0,2.9,7.2
2500.0,800.0,183.63466666666667,Kharif,27.06900000000001,Urad,368.0,2.6,5.6
11091.0,7575.0,218.481,Kharif,25.468000000000004,Arhar/Tur,234.0,3.0,6.2
1.0,48.0,16.43910416666667,Whole Year,28.167986111111112,Dry chillies,282.0,1.8,7.2
14605.0,10727.0,41.52325,Rabi,21.76525,Rapeseed &Mustard,462.0,4.8,5.5
21.0,427.0,3.5329999999999986,Rabi,20.134,Onion,306.0,2.6,5.9
3.0,77012.30591908224,154.02066666666667,Kharif,27.70566666666667,Moong(Green Gram),264.0,5.0,5.7
54686.0,77074.0,10.76775,Winter,19.373,Rice,226.0,5.2,6.5
5700.0,3000.0,185.915,Kharif,27.53333333333333,Urad,453.0,1.5,6.0
8664.0,4408.0,183.7373333333333,Kharif,27.683000000000003,Arhar/Tur,463.0,2.2,5.8
475.0,1672.0,121.2934000003537,Whole Year,28.92963613364478,Sugarcane,309.0,1.4,5.6
50311.0,141770.0,3.67675,Rabi,21.78925,Wheat,429.0,1.5,7.1
139000.0,251000.0,21.14925,Winter,22.57175,Rice,361.0,4.3,6.1
134.51,174.0,46.92475,Rabi,21.33175,Gram,442.0,5.4,6.4
30000.0,2819000.0,91.58498927345283,Whole Year,28.65393196319067,Sugarcane,341.0,5.5,7.4
437.0,101.0,109.472,Kharif,28.622,Moong(Green Gram),290.0,1.4,5.6
7163.0,860112.0,189.8978759645062,Whole Year,27.56606910686729,Sugarcane,308.0,3.0,5.5
536.0,100.0,132.1016666666667,Kharif,28.70666666666667,Sesamum,215.0,3.8,6.1
412.0,61.0,24.662,Rabi,16.4235,Rapeseed &Mustard,309.0,1.9,6.3
145.0,130.0,45.14100000000001,Autumn,23.51375,Maize,246.0,3.0,7.1
33672.0,89202.0,28.9405,Rabi,21.89275,Wheat,231.0,2.0,6.9
2707.0,1352.0,176.35433333333333,Kharif,26.17066666666667,Urad,372.0,2.2,6.8
126.0,32.0,42.29624999999999,Rabi,24.4835,Moong(Green Gram),271.0,1.8,5.1
2500.0,1400.0,420.013,Summer,29.164,Moong(Green Gram),436.0,3.0,5.5
189000.0,869000.0,5.873749999999999,Rabi,19.48225,Wheat,493.0,4.2,6.5
14119.0,32006.0,365.9283333333333,Kharif,28.272,Maize,402.0,2.5,5.7
113.0,48.0,145.05733333333333,Kharif,28.379,Moong(Green Gram),437.0,3.5,7.5
3061.0,880.0,155.9213333333333,Kharif,26.18166666666667,Arhar/Tur,423.0,4.2,6.3
100988.0,108865.0,6.060999999999999,Rabi,20.46475,Gram,344.0,3.2,7.4
2876.0,2645.0,224.13666666666668,Kharif,27.175,Arhar/Tur,476.0,2.9,6.4
57.0,83.0,211.49866666666668,Kharif,28.31566666666667,Arhar/Tur,231.0,4.5,5.1
15340.0,40498.0,42.67149999999999,Rabi,25.1695,Maize,344.0,3.9,6.8
685.0,2197.0,126.858,Kharif,24.494,Maize,293.0,5.3,7.1
45.0,12.0,192.0186666666667,Kharif,26.35866666666666,Moong(Green Gram),311.0,4.4,5.2
5914.0,3792.0,109.4913333333333,Kharif,26.97333333333333,Arhar/Tur,368.0,5.4,6.4
189.0,33.8,0.18275,Winter,22.743,Rapeseed &Mustard,359.0,5.3,5.9
500.0,1400.0,29.08375,Rabi,24.5555,Maize,461.0,5.3,5.9
4300.0,3800.0,71.565,Kharif,28.35666666666667,Groundnut,361.0,3.3,7.1
360.0,90.0,150.8586666666667,Kharif,26.35433333333333,Moong(Green Gram),355.0,4.7,5.5
1339.0,85007.8,128.4627935179827,Whole Year,27.121908478746036,Sugarcane,205.0,2.3,7.1
216.0,578.0,179.59210610389252,Whole Year,26.5865470669652,Onion,252.0,1.4,6.2
3.0,67.0,236.92670633656243,Whole Year,25.238161382282424,Sugarcane,384.0,1.7,7.3
1812.0,5818.0,170.122,Rabi,27.01425,Groundnut,361.0,5.4,6.9
543.0,266.0,24.313,Rabi,18.723,Rapeseed &Mustard,463.0,3.4,6.8
93267.0,286205.0,20.66525,Rabi,22.36775,Wheat,283.0,5.2,6.9
43.0,53.0,168.6796666666667,Kharif,28.068,Jowar,222.0,2.0,5.6
8230.0,18740.0,327.094,Kharif,20.188,Maize,387.0,1.4,6.7
30.0,77012.30591908224,58.22066666666666,Kharif,28.438,Arhar/Tur,478.0,4.6,6.2
164.0,87.0,226.3576666666666,Kharif,27.95866666666667,Moong(Green Gram),228.0,5.4,5.3
151400.0,126000.0,167.33666666666667,Kharif,27.65766666666666,Rice,367.0,1.4,5.6
122.0,18.3,1.17625,Winter,22.1775,Urad,441.0,1.7,6.5
1231.0,934.0,394.30766666666665,Kharif,25.307,Sesamum,242.0,1.9,5.8
676.0,434.0,133.9514381591908,Whole Year,28.95453322003734,Dry chillies,394.0,1.4,6.4
1000.0,3000.0,35.42899999999999,Kharif,30.54466666666667,Maize,256.0,2.8,5.8
2693.0,3038.0,244.9003333333334,Kharif,26.95066666666667,Maize,423.0,2.4,6.3
200.0,5400.0,55.649482211096256,Whole Year,29.823851699915146,Onion,433.0,5.6,5.0
189.0,2448.0,20.15925,Rabi,19.011,Onion,482.0,5.2,6.7
132.0,1404.0,250.14225,Summer,25.636,Onion,299.0,3.9,5.7
26846.0,20984.0,60.29417902054335,Whole Year,31.11411272293354,Dry chillies,236.0,1.1,7.1
14862.0,20439.0,190.576,Kharif,22.813,Rice,217.0,3.5,5.6
427900.0,274600.0,47.17224999999999,Rabi,23.649,Jowar,384.0,3.9,7.2
1308.0,1377.0,126.881,Kharif,29.31766666666667,Arhar/Tur,241.0,3.6,5.6
30.0,22.0,249.272,Kharif,27.981,Moong(Green Gram),493.0,3.3,7.2
9.0,11.0,141.15,Kharif,27.94466666666667,Groundnut,255.0,4.5,7.0
46500.0,43700.0,183.63466666666667,Kharif,27.06900000000001,Jowar,462.0,5.7,6.0
300.0,400.0,33.23975,Rabi,21.62425,Rapeseed &Mustard,454.0,5.2,5.6
33954.0,5137.0,147.312,Kharif,27.26566666666666,Sesamum,378.0,3.3,5.6
40.0,179.0,204.623,Kharif,28.561,Maize,497.0,2.2,6.4
242.0,65.0,56.206,Rabi,24.23825,Rapeseed &Mustard,364.0,2.7,5.1
693.0,215.5,210.825,Kharif,27.38333333333334,Maize,421.0,3.4,7.0
555.0,113.0,136.5543333333333,Kharif,28.23966666666667,Sesamum,242.0,4.3,5.4
9540.0,17522.0,140.8803333333333,Kharif,27.63133333333333,Arhar/Tur,250.0,3.5,7.3
11006.0,2630.0,33.286,Rabi,23.1355,Groundnut,432.0,3.0,5.9
1951.0,476.0,3.72825,Winter,22.85675,Urad,433.0,4.1,7.2
24828.0,69394.0,66.62849999999999,Rabi,23.9995,Groundnut,312.0,4.7,7.3
98.0,38.0,164.05633333333333,Kharif,25.53366666666667,Sesamum,268.0,4.0,5.1
63.0,32.0,144.1843333333333,Kharif,27.46266666666667,Groundnut,381.0,5.1,5.7
55180.0,38245.0,44.325,Rabi,23.96325,Gram,328.0,5.3,5.9
9075.0,12021.0,86.11999999999998,Autumn,23.31725,Rice,363.0,1.9,6.5
39.0,31.0,125.8866666666667,Kharif,28.268666666666668,Jowar,402.0,5.2,6.9
21100.0,514900.0,52.22688913050935,Whole Year,29.17368528455902,Potato,496.0,4.1,5.0
1440.0,1525.0,16.40925,Rabi,23.97725,Jowar,282.0,3.3,6.1
3281.0,8938.0,266.382,Summer,27.91825,Rice,211.0,2.8,7.3
194.0,102.0,231.65133333333333,Kharif,27.39166666666667,Moong(Green Gram),345.0,2.0,6.2
98.0,118.6,261.95975,Summer,28.72125,Rice,267.0,5.5,5.3
414.0,1110.0,267.6495138888889,Whole Year,23.58177777777778,Onion,209.0,2.4,6.7
389.0,70.0,32.91275,Rabi,22.8515,Rapeseed &Mustard,307.0,3.7,6.8
1.0,1.0,95.09442361111113,Whole Year,27.65723611111111,Dry chillies,385.0,3.9,7.3
34.0,34.0,195.9153333333333,Kharif,26.57833333333333,Groundnut,273.0,4.4,7.2
274.0,342.0,89.40899999999998,Kharif,27.69233333333333,Arhar/Tur,237.0,2.5,5.4
195.0,159.0,166.7543333333333,Kharif,27.756,Urad,233.0,5.6,6.9
177.0,2061.0,212.351,Summer,30.28425,Onion,489.0,4.0,6.0
456.0,327.0,13.164,Rabi,24.207,Gram,373.0,4.4,7.0
43100.0,41200.0,221.9643333333333,Kharif,27.08633333333333,Jowar,452.0,3.2,5.1
70.0,14.4,200.99575,Summer,28.49975,Moong(Green Gram),219.0,5.0,6.9
118.0,40.0,97.206,Kharif,28.37933333333334,Moong(Green Gram),220.0,3.1,6.3
922.0,311.0,127.308,Kharif,26.57833333333333,Moong(Green Gram),294.0,2.1,6.3
571.0,952.0,199.61566666666667,Kharif,27.00066666666666,Maize,243.0,3.3,7.4
113200.0,78400.0,123.84966666666668,Kharif,26.79066666666666,Arhar/Tur,382.0,1.6,7.3
23.0,16.0,127.8793333333333,Kharif,26.83566666666666,Arhar/Tur,431.0,5.3,6.3
174.0,3930.0,103.031406258141,Whole Year,28.65741252601851,Onion,424.0,2.0,5.7
61.0,77012.30591908224,156.28266666666667,Kharif,27.845,Sesamum,207.0,2.4,7.2
676.0,4833.0,190.2962973418224,Whole Year,22.381539339402103,Potato,274.0,3.2,7.5
939.0,1506.0,184.191,Kharif,25.849,Rice,303.0,1.6,6.5
15600.0,7100.0,86.85066666666668,Kharif,26.38866666666667,Urad,499.0,4.2,6.8
76357.0,148170.0,343.38866666666667,Kharif,27.575,Rice,253.0,1.8,5.1
7067.0,97235.0,213.13026162229943,Whole Year,25.56009789737655,Potato,379.0,3.9,6.0
22.0,7.0,156.82399999999996,Kharif,29.37566666666666,Sesamum,305.0,5.5,6.5
9637.0,13357.0,114.1816666666667,Kharif,27.17733333333333,Dry chillies,456.0,2.0,6.4
32.0,13.0,158.76166666666668,Kharif,27.164,Moong(Green Gram),485.0,1.9,5.9
26.0,15.0,189.66975,Summer,30.46925,Moong(Green Gram),393.0,2.5,7.1
161.0,12403.0,12.612,Winter,23.37125,Sugarcane,274.0,2.1,6.3
342.0,1618.0,194.68084750187612,Whole Year,26.584278842260236,Onion,437.0,5.7,5.3
3900.0,3400.0,28.29433333333333,Kharif,28.19400000000001,Urad,387.0,2.5,5.1
107884.0,85898.0,216.0613333333333,Kharif,26.786,Rice,336.0,1.3,5.9
11000.0,720000.0,65.27600340624733,Whole Year,26.97597850959684,Sugarcane,260.0,1.4,5.6
1874.0,1456.0,48.831,Rabi,20.40025,Rapeseed &Mustard,496.0,1.4,5.1
2174.0,377.0,9.375,Rabi,20.13075,Rapeseed &Mustard,475.0,2.9,5.6
9055.0,1042004.0,184.5344608794199,Whole Year,28.501376581752854,Sugarcane,471.0,1.1,7.0
8930.0,9543.0,199.5293333333333,Kharif,26.86033333333334,Maize,355.0,4.3,7.2
4885.0,8572.0,8.3225,Rabi,20.1745,Rapeseed &Mustard,209.0,4.6,5.8
1216.0,16915.0,69.72102720633096,Whole Year,28.41172316318783,Onion,306.0,4.0,5.0
23.0,21.0,20.24975,Rabi,19.11475,Gram,423.0,4.0,6.5
2134.0,1910.0,32.939,Rabi,20.171,Gram,348.0,3.2,7.1
240.0,7594.0,236.5263232111972,Whole Year,25.241449084881,Sugarcane,330.0,2.9,7.0
890.0,1112.0,313.7576666666667,Kharif,19.413,Maize,444.0,2.6,6.7
884.0,224.0,165.23233333333332,Kharif,26.43233333333333,Sesamum,202.0,2.3,6.5
2000.0,2000.0,14.608,Rabi,18.893,Rapeseed &Mustard,231.0,4.0,6.1
1224.0,7705.0,74.0415,Rabi,21.649,Maize,326.0,4.2,6.8
70628.0,99701.0,3.14175,Rabi,20.2835,Wheat,364.0,3.6,5.2
40.0,36.0,52.69125,Rabi,23.08975,Gram,330.0,4.7,6.9
30310.0,9820.0,138.1236666666667,Kharif,29.189,Urad,499.0,3.9,7.4
9585.0,7041.0,31.265,Kharif,27.51533333333333,Urad,221.0,4.9,6.6
625.0,274.0,199.7406666666666,Kharif,28.55666666666667,Jowar,422.0,3.1,6.5
33400.0,39100.0,42.31225,Rabi,24.56625,Wheat,478.0,3.2,6.2
170.0,114.0,212.737,Kharif,28.471,Groundnut,477.0,2.8,6.6
10.0,24.0,15.8165,Rabi,20.2475,Maize,341.0,2.2,6.5
725.0,302.0,231.8415,Summer,30.824,Moong(Green Gram),309.0,5.0,6.6
27620.0,37250.0,186.08166666666668,Kharif,23.314,Rice,468.0,4.7,5.2
25130.0,57843.0,135.2133333333333,Kharif,24.17833333333333,Maize,385.0,3.6,6.9
44269.0,149020.0,41.10449999999999,Rabi,23.6165,Wheat,396.0,5.3,7.4
42100.0,104709.0,40.914,Winter,19.42475,Rice,412.0,2.7,6.5
2.0,5.0,158.29575,Summer,30.349,Rice,224.0,2.0,7.2
426.0,174.0,88.99700000000001,Kharif,27.81666666666667,Urad,478.0,3.8,7.3
4034.19,3029.68,22.00075,Rabi,17.88225,Rapeseed &Mustard,338.0,2.1,7.1
9563.0,12907.0,192.6185,Summer,28.87925,Maize,347.0,4.8,5.0
381.0,9063.0,55.96550000000001,Rabi,23.19625,Onion,298.0,2.6,6.8
141511.0,560655.0,24.70075,Rabi,23.04875,Wheat,356.0,4.0,6.3
44.0,372.0,92.76845882429376,Whole Year,30.995499921633872,Onion,278.0,3.0,6.8
37702.0,75206.0,20.19575,Rabi,20.51575,Wheat,286.0,1.6,7.4
143.0,260.0,106.5846666666666,Kharif,27.72633333333333,Rice,222.0,2.9,5.8
289.0,20199.7,146.8544429856289,Whole Year,28.86964720842442,Sugarcane,404.0,1.7,5.3
100.0,51.0,88.78575000000002,Rabi,23.65075,Gram,356.0,4.0,6.4
89449.0,66098.0,14.4175,Rabi,20.81025,Wheat,351.0,2.7,6.5
5283.0,5130.0,6.50775,Rabi,19.72625,Rapeseed &Mustard,345.0,4.5,6.3
7371.0,17664.0,246.49875,Summer,28.8095,Maize,338.0,3.6,5.5
364.0,227.0,185.3605,Summer,28.489,Moong(Green Gram),273.0,1.5,6.1
1133.0,1259.0,180.892,Kharif,28.31633333333333,Arhar/Tur,279.0,1.7,6.8
3400.0,2200.0,247.19566666666668,Kharif,21.363333333333326,Maize,228.0,4.2,7.2
5756.0,3107.0,109.4423677370261,Whole Year,27.13684386656764,Gram,377.0,2.7,6.0
4442.0,1502.0,98.756,Kharif,27.08333333333333,Sesamum,231.0,4.1,6.1
130.0,130.0,32.343,Rabi,0.56325,Wheat,217.0,2.9,5.1
625.0,932.0,3.72675,Rabi,19.83875,Gram,488.0,4.7,6.3
24684.0,12367.0,98.96,Kharif,21.363333333333326,Arhar/Tur,283.0,3.8,6.1
74450.0,35650.0,293.8833333333333,Kharif,26.25166666666667,Rice,420.0,4.5,5.6
136.0,73.0,185.9723728833199,Whole Year,25.88378528991499,Dry chillies,388.0,2.3,5.3
27.0,34.2,228.35325,Summer,27.40525,Maize,425.0,4.1,5.0
7800.0,1800.0,112.6876666666667,Kharif,27.443,Sesamum,424.0,4.6,6.9
3936.0,4072.0,56.13700000000001,Rabi,23.47075,Groundnut,403.0,4.2,6.9
17092.0,6312.0,103.1685,Rabi,18.407,Rapeseed &Mustard,256.0,3.7,6.6
76189.0,151032.0,10.70175,Rabi,19.269,Rapeseed &Mustard,280.0,2.5,7.4
22.0,16.0,153.95625,Summer,30.24825,Moong(Green Gram),273.0,3.5,6.4
8128.0,440000.0,27.72366087962963,Whole Year,28.16170543981481,Sugarcane,308.0,2.5,5.6
55.0,38.0,289.328,Kharif,27.40566666666667,Arhar/Tur,348.0,1.4,6.4
7.0,5.0,41.534,Kharif,28.003,Maize,360.0,3.3,6.7
314.0,267.0,5.0415,Rabi,22.67775,Rapeseed &Mustard,445.0,3.9,5.8
28900.0,14800.0,15.04125,Rabi,25.16425,Jowar,271.0,3.9,6.2
728.0,498.0,25.88675,Rabi,20.6825,Rapeseed &Mustard,410.0,4.2,5.1
5372.0,37537.0,104.3728550146283,Whole Year,27.21693250466178,Potato,332.0,3.5,6.5
42.0,11.0,49.94766666666667,Kharif,28.398000000000003,Moong(Green Gram),468.0,1.4,7.5
826.0,2205.0,16.0955,Rabi,20.83175,Maize,348.0,3.7,6.2
3845.0,4055.0,65.62766666666667,Kharif,28.919,Arhar/Tur,474.0,3.3,7.5
145917.0,491594.0,40.08175,Rabi,24.43475,Rice,437.0,1.3,5.7
270.0,12919.0,42.35162507635674,Whole Year,26.21026088686343,Sugarcane,410.0,3.7,6.3
271.0,163.0,383.24933333333337,Kharif,26.35333333333334,Arhar/Tur,203.0,5.7,7.3
44.0,492.0,294.8125,Summer,30.28975,Onion,251.0,1.8,6.8
100.0,200.0,204.7233333333334,Kharif,27.072,Groundnut,326.0,2.8,6.4
223.0,150.0,161.37266666666667,Kharif,28.787,Urad,294.0,1.1,5.8
715.0,509.0,273.2676666666667,Kharif,28.02866666666667,Urad,347.0,4.0,6.5
136902.0,471001.0,71.896,Kharif,28.09833333333333,Rice,277.0,2.3,5.4
15158.0,13372.0,27.822,Rabi,21.078000000000007,Rapeseed &Mustard,446.0,5.5,6.7
22514.0,8015.0,178.81125,Summer,29.07625,Moong(Green Gram),212.0,3.5,5.5
355.0,17249.0,240.6891664052775,Whole Year,28.795588543711123,Sugarcane,344.0,2.6,5.4
2195.0,51703.0,16.413,Rabi,24.027,Onion,211.0,2.9,5.4
107.0,0.0,84.75833333333334,Kharif,28.28866666666667,Maize,324.0,4.9,5.5
128.0,35.0,90.36551873697262,Whole Year,31.31449586356672,Dry chillies,343.0,2.3,5.2
119005.0,1083.0,100.1306666666667,Kharif,28.238000000000003,Moong(Green Gram),312.0,4.8,5.3
59519.0,105020.0,115.4823333333333,Kharif,24.03366666666667,Maize,241.0,1.8,5.4
1424.0,604.0,155.075,Kharif,26.04333333333333,Arhar/Tur,271.0,3.7,7.2
67638.0,67085.0,7.984000000000001,Winter,19.31625,Rice,231.0,3.2,6.2
1982.0,533.0,154.99266666666668,Kharif,27.65166666666667,Sesamum,283.0,3.4,5.4
2282.0,1507.0,85.84625000000003,Rabi,24.291,Gram,394.0,4.4,5.7
104.0,60.0,118.217,Summer,29.052,Moong(Green Gram),462.0,1.2,6.9
19.0,2306.0,161.3345789518704,Whole Year,25.27342638747389,Sugarcane,476.0,1.6,5.7
31500.0,49900.0,17.802,Rabi,23.55,Wheat,353.0,2.9,6.9
7754.0,22378.0,22.9235,Rabi,22.356,Maize,231.0,5.3,6.6
46600.0,40900.0,75.065,Kharif,27.35566666666667,Jowar,297.0,3.6,6.7
181767.0,113619.0,53.10125,Rabi,24.781,Jowar,360.0,3.0,7.4
420.0,610.0,307.47433333333333,Kharif,23.91566666666666,Arhar/Tur,214.0,3.3,6.3
315.0,235.0,249.0616666666666,Kharif,27.57533333333333,Sesamum,426.0,1.4,6.2
678.0,1662.0,21.94275,Rabi,20.96525,Maize,243.0,1.4,6.5
81.0,119.0,204.66366666666667,Kharif,27.603,Arhar/Tur,276.0,5.1,7.1
6922.0,8923.0,210.13966666666667,Kharif,23.41233333333334,Maize,425.0,5.2,6.4
27400.0,21700.0,148.52,Kharif,26.90666666666667,Rice,454.0,3.1,5.4
489.0,591.7,210.49375,Summer,27.77625,Rice,281.0,1.7,7.3
